time,temperature_2m (°F),relative_humidity_2m (%),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),et0_fao_evapotranspiration (inch)
2022-06-05T22:00,53.8,75,0.000,0.000,0.000,0.000,0.001
2022-06-05T23:00,51.6,81,0.000,0.000,0.000,0.000,0.000
2022-06-06T00:00,49.1,87,0.000,0.000,0.000,0.000,0.000
2022-06-06T01:00,47.2,92,0.000,0.000,0.000,0.000,0.000
2022-06-06T02:00,45.4,94,0.000,0.000,0.000,0.000,0.000
2022-06-06T03:00,44.5,96,0.000,0.000,0.000,0.000,0.000
2022-06-06T04:00,43.3,97,0.000,0.000,0.000,0.000,0.000
2022-06-06T05:00,42.2,99,0.000,0.000,0.000,0.000,0.000
2022-06-06T06:00,44.5,98,0.000,0.000,0.000,0.000,0.001
2022-06-06T07:00,49.5,87,0.000,0.000,0.000,0.000,0.003
2022-06-06T08:00,54.3,76,0.000,0.000,0.000,0.000,0.006
2022-06-06T09:00,59.9,66,0.000,0.000,0.000,0.000,0.010
2022-06-06T10:00,65.0,56,0.000,0.000,0.000,0.000,0.014
2022-06-06T11:00,69.2,45,0.000,0.000,0.000,0.000,0.018
2022-06-06T12:00,72.5,35,0.000,0.000,0.000,0.000,0.021
2022-06-06T13:00,73.5,33,0.000,0.000,0.000,0.000,0.021
2022-06-06T14:00,75.0,30,0.000,0.000,0.000,0.000,0.023
2022-06-06T15:00,75.6,30,0.000,0.000,0.000,0.000,0.022
2022-06-06T16:00,75.9,31,0.000,0.000,0.000,0.000,0.019
2022-06-06T17:00,75.7,31,0.000,0.000,0.000,0.000,0.017
2022-06-06T18:00,74.0,31,0.000,0.000,0.000,0.000,0.013
2022-06-06T19:00,72.0,36,0.000,0.000,0.000,0.000,0.009
2022-06-06T20:00,68.3,45,0.000,0.000,0.000,0.000,0.005
2022-06-06T21:00,63.8,50,0.000,0.000,0.000,0.000,0.003
2022-06-06T22:00,60.6,53,0.000,0.000,0.000,0.000,0.002
2022-06-06T23:00,57.7,57,0.000,0.000,0.000,0.000,0.001
2022-06-07T00:00,54.4,62,0.000,0.000,0.000,0.000,0.001
2022-06-07T01:00,52.2,89,0.000,0.000,0.000,0.000,0.000
2022-06-07T02:00,52.0,98,0.000,0.000,0.000,0.000,0.000
2022-06-07T03:00,50.0,94,0.000,0.000,0.000,0.000,0.000
2022-06-07T04:00,48.1,87,0.000,0.000,0.000,0.000,0.000
2022-06-07T05:00,46.8,86,0.000,0.000,0.000,0.000,0.001
2022-06-07T06:00,46.4,85,0.004,0.004,0.000,0.000,0.001
2022-06-07T07:00,45.8,86,0.008,0.008,0.000,0.000,0.001
2022-06-07T08:00,44.8,86,0.012,0.012,0.000,0.000,0.002
2022-06-07T09:00,43.0,89,0.020,0.020,0.000,0.000,0.002
2022-06-07T10:00,41.8,91,0.028,0.028,0.000,0.000,0.002
2022-06-07T11:00,41.0,94,0.020,0.020,0.000,0.000,0.002
2022-06-07T12:00,39.6,100,0.047,0.047,0.000,0.000,0.001
2022-06-07T13:00,39.2,100,0.051,0.051,0.000,0.000,0.001
2022-06-07T14:00,39.3,100,0.043,0.043,0.000,0.000,0.002
2022-06-07T15:00,40.1,99,0.035,0.035,0.000,0.000,0.002
2022-06-07T16:00,42.4,91,0.016,0.016,0.000,0.000,0.002
2022-06-07T17:00,43.9,87,0.012,0.012,0.000,0.000,0.003
2022-06-07T18:00,44.8,83,0.000,0.000,0.000,0.000,0.003
2022-06-07T19:00,46.1,74,0.000,0.000,0.000,0.000,0.003
2022-06-07T20:00,44.3,79,0.000,0.000,0.000,0.000,0.002
2022-06-07T21:00,41.8,93,0.000,0.000,0.000,0.000,0.001
2022-06-07T22:00,36.8,99,0.000,0.000,0.000,0.000,0.000
2022-06-07T23:00,34.9,100,0.000,0.000,0.000,0.000,0.000
2022-06-08T00:00,35.0,99,0.000,0.000,0.000,0.000,0.000
2022-06-08T01:00,37.4,97,0.000,0.000,0.000,0.000,0.000
2022-06-08T02:00,36.0,99,0.000,0.000,0.000,0.000,0.000
2022-06-08T03:00,34.1,99,0.000,0.000,0.000,0.000,0.000
2022-06-08T04:00,32.7,99,0.000,0.000,0.000,0.000,0.000
2022-06-08T05:00,33.7,98,0.000,0.000,0.000,0.000,0.000
2022-06-08T06:00,35.4,95,0.000,0.000,0.000,0.000,0.001
2022-06-08T07:00,38.5,97,0.000,0.000,0.000,0.000,0.002
2022-06-08T08:00,41.6,89,0.000,0.000,0.000,0.000,0.004
2022-06-08T09:00,45.5,75,0.000,0.000,0.000,0.000,0.006
2022-06-08T10:00,48.4,65,0.000,0.000,0.000,0.000,0.009
2022-06-08T11:00,50.2,59,0.000,0.000,0.000,0.000,0.009
2022-06-08T12:00,52.4,54,0.000,0.000,0.000,0.000,0.011
2022-06-08T13:00,53.0,53,0.000,0.000,0.000,0.000,0.010
2022-06-08T14:00,54.7,50,0.000,0.000,0.000,0.000,0.012
2022-06-08T15:00,55.0,49,0.000,0.000,0.000,0.000,0.010
2022-06-08T16:00,55.7,47,0.000,0.000,0.000,0.000,0.010
2022-06-08T17:00,56.3,46,0.000,0.000,0.000,0.000,0.010
2022-06-08T18:00,56.4,46,0.000,0.000,0.000,0.000,0.008
2022-06-08T19:00,55.3,48,0.000,0.000,0.000,0.000,0.005
2022-06-08T20:00,51.9,62,0.000,0.000,0.000,0.000,0.003
2022-06-08T21:00,47.8,73,0.000,0.000,0.000,0.000,0.001
2022-06-08T22:00,44.6,75,0.000,0.000,0.000,0.000,0.001
2022-06-08T23:00,43.1,79,0.000,0.000,0.000,0.000,0.000
2022-06-09T00:00,40.6,86,0.000,0.000,0.000,0.000,0.000
2022-06-09T01:00,38.0,92,0.000,0.000,0.000,0.000,0.000
2022-06-09T02:00,35.6,95,0.000,0.000,0.000,0.000,0.000
2022-06-09T03:00,37.1,93,0.000,0.000,0.000,0.000,0.000
2022-06-09T04:00,35.6,96,0.000,0.000,0.000,0.000,0.000
2022-06-09T05:00,34.4,98,0.000,0.000,0.000,0.000,0.000
2022-06-09T06:00,36.8,96,0.000,0.000,0.000,0.000,0.001
2022-06-09T07:00,42.0,88,0.000,0.000,0.000,0.000,0.002
2022-06-09T08:00,46.0,78,0.000,0.000,0.000,0.000,0.004
2022-06-09T09:00,50.3,66,0.000,0.000,0.000,0.000,0.008
2022-06-09T10:00,52.4,62,0.000,0.000,0.000,0.000,0.010
2022-06-09T11:00,53.6,60,0.000,0.000,0.000,0.000,0.009
2022-06-09T12:00,53.6,60,0.000,0.000,0.000,0.000,0.007
2022-06-09T13:00,54.5,59,0.000,0.000,0.000,0.000,0.008
2022-06-09T14:00,54.8,59,0.000,0.000,0.000,0.000,0.007
2022-06-09T15:00,55.8,57,0.004,0.004,0.000,0.000,0.009
2022-06-09T16:00,55.5,56,0.000,0.000,0.000,0.000,0.006
2022-06-09T17:00,56.2,54,0.000,0.000,0.000,0.000,0.006
2022-06-09T18:00,55.6,57,0.000,0.000,0.000,0.000,0.005
2022-06-09T19:00,55.0,61,0.000,0.000,0.000,0.000,0.004
2022-06-09T20:00,52.7,66,0.000,0.000,0.000,0.000,0.003
2022-06-09T21:00,50.5,72,0.000,0.000,0.000,0.000,0.001
2022-06-09T22:00,48.6,76,0.000,0.000,0.000,0.000,0.001
2022-06-09T23:00,46.8,81,0.000,0.000,0.000,0.000,0.000
2022-06-10T00:00,45.9,84,0.000,0.000,0.000,0.000,0.000
2022-06-10T01:00,45.1,86,0.000,0.000,0.000,0.000,0.000
2022-06-10T02:00,43.9,89,0.000,0.000,0.000,0.000,0.000
2022-06-10T03:00,43.4,90,0.000,0.000,0.000,0.000,0.000
2022-06-10T04:00,42.5,91,0.000,0.000,0.000,0.000,0.000
2022-06-10T05:00,42.4,91,0.000,0.000,0.000,0.000,0.000
2022-06-10T06:00,44.3,86,0.000,0.000,0.000,0.000,0.001
2022-06-10T07:00,47.2,80,0.000,0.000,0.000,0.000,0.002
2022-06-10T08:00,49.5,74,0.000,0.000,0.000,0.000,0.004
2022-06-10T09:00,51.9,67,0.000,0.000,0.000,0.000,0.006
2022-06-10T10:00,55.4,61,0.000,0.000,0.000,0.000,0.009
2022-06-10T11:00,57.9,57,0.000,0.000,0.000,0.000,0.011
2022-06-10T12:00,61.0,53,0.000,0.000,0.000,0.000,0.015
2022-06-10T13:00,63.6,51,0.000,0.000,0.000,0.000,0.018
2022-06-10T14:00,66.3,47,0.000,0.000,0.000,0.000,0.019
2022-06-10T15:00,67.5,44,0.000,0.000,0.000,0.000,0.018
2022-06-10T16:00,68.0,42,0.000,0.000,0.000,0.000,0.016
2022-06-10T17:00,68.3,41,0.000,0.000,0.000,0.000,0.015
2022-06-10T18:00,66.9,40,0.000,0.000,0.000,0.000,0.012
2022-06-10T19:00,64.8,46,0.000,0.000,0.000,0.000,0.008
2022-06-10T20:00,62.7,52,0.000,0.000,0.000,0.000,0.005
2022-06-10T21:00,59.0,54,0.000,0.000,0.000,0.000,0.003
2022-06-10T22:00,56.1,55,0.000,0.000,0.000,0.000,0.002
2022-06-10T23:00,54.2,58,0.000,0.000,0.000,0.000,0.001
2022-06-11T00:00,52.4,64,0.000,0.000,0.000,0.000,0.001
2022-06-11T01:00,49.2,74,0.000,0.000,0.000,0.000,0.000
2022-06-11T02:00,51.8,65,0.000,0.000,0.000,0.000,0.000
2022-06-11T03:00,46.9,79,0.000,0.000,0.000,0.000,0.000
2022-06-11T04:00,46.8,78,0.000,0.000,0.000,0.000,0.000
2022-06-11T05:00,46.9,77,0.000,0.000,0.000,0.000,0.001
2022-06-11T06:00,48.0,78,0.000,0.000,0.000,0.000,0.001
2022-06-11T07:00,52.5,75,0.000,0.000,0.000,0.000,0.003
2022-06-11T08:00,56.5,65,0.000,0.000,0.000,0.000,0.006
2022-06-11T09:00,60.7,54,0.000,0.000,0.000,0.000,0.010
2022-06-11T10:00,64.1,42,0.000,0.000,0.000,0.000,0.014
2022-06-11T11:00,66.3,37,0.000,0.000,0.000,0.000,0.018
2022-06-11T12:00,68.1,35,0.000,0.000,0.000,0.000,0.020
2022-06-11T13:00,69.8,34,0.000,0.000,0.000,0.000,0.021
2022-06-11T14:00,71.3,33,0.000,0.000,0.000,0.000,0.022
2022-06-11T15:00,72.2,32,0.000,0.000,0.000,0.000,0.021
2022-06-11T16:00,72.3,31,0.000,0.000,0.000,0.000,0.019
2022-06-11T17:00,72.0,32,0.000,0.000,0.000,0.000,0.016
2022-06-11T18:00,71.1,32,0.000,0.000,0.000,0.000,0.013
2022-06-11T19:00,69.2,43,0.000,0.000,0.000,0.000,0.008
2022-06-11T20:00,66.5,60,0.000,0.000,0.000,0.000,0.005
2022-06-11T21:00,62.4,54,0.000,0.000,0.000,0.000,0.002
2022-06-11T22:00,58.7,54,0.000,0.000,0.000,0.000,0.001
2022-06-11T23:00,54.3,63,0.000,0.000,0.000,0.000,0.000
2022-06-12T00:00,52.7,63,0.000,0.000,0.000,0.000,0.000
2022-06-12T01:00,55.8,48,0.000,0.000,0.000,0.000,0.001
2022-06-12T02:00,54.4,50,0.000,0.000,0.000,0.000,0.000
2022-06-12T03:00,52.5,53,0.000,0.000,0.000,0.000,0.000
2022-06-12T04:00,51.1,55,0.000,0.000,0.000,0.000,0.000
2022-06-12T05:00,50.0,57,0.000,0.000,0.000,0.000,0.000
2022-06-12T06:00,49.7,66,0.000,0.000,0.000,0.000,0.001
2022-06-12T07:00,52.9,67,0.000,0.000,0.000,0.000,0.003
2022-06-12T08:00,59.5,62,0.000,0.000,0.000,0.000,0.006
2022-06-12T09:00,64.9,51,0.000,0.000,0.000,0.000,0.011
2022-06-12T10:00,69.4,42,0.000,0.000,0.000,0.000,0.015
2022-06-12T11:00,72.6,33,0.000,0.000,0.000,0.000,0.018
2022-06-12T12:00,74.6,29,0.000,0.000,0.000,0.000,0.020
2022-06-12T13:00,76.0,27,0.000,0.000,0.000,0.000,0.021
2022-06-12T14:00,77.1,27,0.000,0.000,0.000,0.000,0.022
2022-06-12T15:00,77.8,26,0.000,0.000,0.000,0.000,0.021
2022-06-12T16:00,77.7,25,0.000,0.000,0.000,0.000,0.020
2022-06-12T17:00,77.0,24,0.000,0.000,0.000,0.000,0.018
2022-06-12T18:00,75.9,26,0.000,0.000,0.000,0.000,0.014
2022-06-12T19:00,73.0,40,0.000,0.000,0.000,0.000,0.009
2022-06-12T20:00,71.5,51,0.000,0.000,0.000,0.000,0.005
2022-06-12T21:00,72.5,34,0.000,0.000,0.000,0.000,0.002
2022-06-12T22:00,61.7,62,0.000,0.000,0.000,0.000,0.001
2022-06-12T23:00,60.3,63,0.000,0.000,0.000,0.000,0.000
2022-06-13T00:00,56.1,76,0.000,0.000,0.000,0.000,0.000
2022-06-13T01:00,59.2,62,0.000,0.000,0.000,0.000,0.000
2022-06-13T02:00,56.6,70,0.000,0.000,0.000,0.000,0.000
2022-06-13T03:00,55.3,80,0.000,0.000,0.000,0.000,0.000
2022-06-13T04:00,54.3,80,0.000,0.000,0.000,0.000,0.000
2022-06-13T05:00,54.7,78,0.000,0.000,0.000,0.000,0.001
2022-06-13T06:00,55.8,77,0.000,0.000,0.000,0.000,0.001
2022-06-13T07:00,57.4,80,0.000,0.000,0.000,0.000,0.002
2022-06-13T08:00,62.6,66,0.000,0.000,0.000,0.000,0.004
2022-06-13T09:00,62.5,74,0.012,0.012,0.000,0.000,0.005
2022-06-13T10:00,60.4,83,0.012,0.012,0.000,0.000,0.004
2022-06-13T11:00,59.7,84,0.012,0.012,0.000,0.000,0.003
2022-06-13T12:00,57.1,99,0.063,0.063,0.000,0.000,0.002
2022-06-13T13:00,58.1,97,0.004,0.004,0.000,0.000,0.002
2022-06-13T14:00,59.2,92,0.000,0.000,0.000,0.000,0.004
2022-06-13T15:00,62.0,85,0.000,0.000,0.000,0.000,0.007
2022-06-13T16:00,67.7,64,0.000,0.000,0.000,0.000,0.015
2022-06-13T17:00,70.0,53,0.000,0.000,0.000,0.000,0.015
2022-06-13T18:00,70.7,50,0.000,0.000,0.000,0.000,0.011
2022-06-13T19:00,69.9,56,0.000,0.000,0.000,0.000,0.007
2022-06-13T20:00,69.0,69,0.000,0.000,0.000,0.000,0.004
2022-06-13T21:00,64.3,76,0.000,0.000,0.000,0.000,0.001
2022-06-13T22:00,62.9,75,0.000,0.000,0.000,0.000,0.001
2022-06-13T23:00,61.0,76,0.000,0.000,0.000,0.000,0.000
2022-06-14T00:00,59.7,78,0.000,0.000,0.000,0.000,0.001
2022-06-14T01:00,57.5,89,0.000,0.000,0.000,0.000,0.000
2022-06-14T02:00,57.5,88,0.000,0.000,0.000,0.000,0.000
2022-06-14T03:00,55.9,91,0.000,0.000,0.000,0.000,0.000
2022-06-14T04:00,53.9,93,0.000,0.000,0.000,0.000,0.000
2022-06-14T05:00,53.0,94,0.000,0.000,0.000,0.000,0.000
2022-06-14T06:00,54.5,93,0.000,0.000,0.000,0.000,0.001
2022-06-14T07:00,59.7,86,0.000,0.000,0.000,0.000,0.003
2022-06-14T08:00,63.7,75,0.000,0.000,0.000,0.000,0.006
2022-06-14T09:00,67.7,66,0.000,0.000,0.000,0.000,0.010
2022-06-14T10:00,70.6,59,0.000,0.000,0.000,0.000,0.014
2022-06-14T11:00,72.5,52,0.000,0.000,0.000,0.000,0.017
2022-06-14T12:00,74.4,46,0.000,0.000,0.000,0.000,0.020
2022-06-14T13:00,75.6,42,0.000,0.000,0.000,0.000,0.020
2022-06-14T14:00,76.4,39,0.000,0.000,0.000,0.000,0.020
2022-06-14T15:00,77.5,37,0.000,0.000,0.000,0.000,0.020
2022-06-14T16:00,77.7,37,0.000,0.000,0.000,0.000,0.018
2022-06-14T17:00,77.8,37,0.000,0.000,0.000,0.000,0.015
2022-06-14T18:00,76.8,40,0.000,0.000,0.000,0.000,0.012
2022-06-14T19:00,75.0,50,0.000,0.000,0.000,0.000,0.007
2022-06-14T20:00,71.9,54,0.000,0.000,0.000,0.000,0.005
2022-06-14T21:00,68.5,56,0.000,0.000,0.000,0.000,0.003
2022-06-14T22:00,66.7,55,0.000,0.000,0.000,0.000,0.003
2022-06-14T23:00,64.5,60,0.000,0.000,0.000,0.000,0.001
2022-06-15T00:00,61.4,70,0.000,0.000,0.000,0.000,0.000
2022-06-15T01:00,58.8,77,0.000,0.000,0.000,0.000,0.000
2022-06-15T02:00,59.9,70,0.000,0.000,0.000,0.000,0.000
2022-06-15T03:00,59.9,68,0.000,0.000,0.000,0.000,0.000
2022-06-15T04:00,54.7,83,0.000,0.000,0.000,0.000,0.000
2022-06-15T05:00,54.4,85,0.000,0.000,0.000,0.000,0.000
2022-06-15T06:00,56.7,79,0.000,0.000,0.000,0.000,0.001
2022-06-15T07:00,60.8,76,0.000,0.000,0.000,0.000,0.003
2022-06-15T08:00,65.3,69,0.000,0.000,0.000,0.000,0.006
2022-06-15T09:00,70.5,58,0.000,0.000,0.000,0.000,0.010
2022-06-15T10:00,73.8,48,0.000,0.000,0.000,0.000,0.013
2022-06-15T11:00,76.1,41,0.000,0.000,0.000,0.000,0.017
2022-06-15T12:00,77.6,38,0.000,0.000,0.000,0.000,0.019
2022-06-15T13:00,78.5,36,0.000,0.000,0.000,0.000,0.019
2022-06-15T14:00,79.4,34,0.000,0.000,0.000,0.000,0.019
2022-06-15T15:00,80.2,33,0.000,0.000,0.000,0.000,0.020
2022-06-15T16:00,80.5,31,0.000,0.000,0.000,0.000,0.019
2022-06-15T17:00,80.6,31,0.000,0.000,0.000,0.000,0.016
2022-06-15T18:00,79.8,33,0.000,0.000,0.000,0.000,0.012
2022-06-15T19:00,77.4,45,0.000,0.000,0.000,0.000,0.008
2022-06-15T20:00,73.8,72,0.000,0.000,0.000,0.000,0.003
2022-06-15T21:00,70.8,62,0.000,0.000,0.000,0.000,0.002
2022-06-15T22:00,67.6,58,0.000,0.000,0.000,0.000,0.002
2022-06-15T23:00,65.6,62,0.000,0.000,0.000,0.000,0.001
2022-06-16T00:00,62.0,71,0.000,0.000,0.000,0.000,0.000
2022-06-16T01:00,60.7,73,0.000,0.000,0.000,0.000,0.000
2022-06-16T02:00,58.8,77,0.000,0.000,0.000,0.000,0.000
2022-06-16T03:00,58.7,75,0.000,0.000,0.000,0.000,0.000
2022-06-16T04:00,55.6,83,0.000,0.000,0.000,0.000,0.000
2022-06-16T05:00,54.0,89,0.000,0.000,0.000,0.000,0.000
2022-06-16T06:00,56.8,83,0.000,0.000,0.000,0.000,0.001
2022-06-16T07:00,60.0,80,0.000,0.000,0.000,0.000,0.002
2022-06-16T08:00,64.8,70,0.000,0.000,0.000,0.000,0.004
2022-06-16T09:00,69.8,59,0.000,0.000,0.000,0.000,0.010
2022-06-16T10:00,74.7,50,0.000,0.000,0.000,0.000,0.015
2022-06-16T11:00,77.9,43,0.000,0.000,0.000,0.000,0.019
2022-06-16T12:00,79.3,39,0.000,0.000,0.000,0.000,0.018
2022-06-16T13:00,81.2,36,0.000,0.000,0.000,0.000,0.021
2022-06-16T14:00,72.5,56,0.000,0.000,0.000,0.000,0.015
2022-06-16T15:00,69.6,67,0.000,0.000,0.000,0.000,0.007
2022-06-16T16:00,70.7,64,0.000,0.000,0.000,0.000,0.009
2022-06-16T17:00,70.4,64,0.000,0.000,0.000,0.000,0.007
2022-06-16T18:00,71.6,61,0.000,0.000,0.000,0.000,0.008
2022-06-16T19:00,70.7,65,0.000,0.000,0.000,0.000,0.006
2022-06-16T20:00,66.2,87,0.000,0.000,0.000,0.000,0.003
2022-06-16T21:00,63.5,94,0.004,0.004,0.000,0.000,0.001
2022-06-16T22:00,61.4,95,0.000,0.000,0.000,0.000,0.000
2022-06-16T23:00,62.6,89,0.000,0.000,0.000,0.000,0.000
2022-06-17T00:00,60.8,93,0.000,0.000,0.000,0.000,0.000
2022-06-17T01:00,60.1,95,0.000,0.000,0.000,0.000,0.000
2022-06-17T02:00,59.9,95,0.000,0.000,0.000,0.000,0.000
2022-06-17T03:00,59.6,95,0.000,0.000,0.000,0.000,0.000
2022-06-17T04:00,58.3,97,0.000,0.000,0.000,0.000,0.000
2022-06-17T05:00,57.6,98,0.000,0.000,0.000,0.000,0.000
2022-06-17T06:00,59.9,95,0.000,0.000,0.000,0.000,0.001
2022-06-17T07:00,63.5,89,0.000,0.000,0.000,0.000,0.003
2022-06-17T08:00,64.5,86,0.000,0.000,0.000,0.000,0.006
2022-06-17T09:00,67.5,79,0.000,0.000,0.000,0.000,0.006
2022-06-17T10:00,69.1,73,0.000,0.000,0.000,0.000,0.007
2022-06-17T11:00,69.5,71,0.000,0.000,0.000,0.000,0.007
2022-06-17T12:00,70.7,64,0.000,0.000,0.000,0.000,0.011
2022-06-17T13:00,72.5,57,0.000,0.000,0.000,0.000,0.012
2022-06-17T14:00,74.3,52,0.000,0.000,0.000,0.000,0.017
2022-06-17T15:00,76.1,48,0.000,0.000,0.000,0.000,0.017
2022-06-17T16:00,75.6,49,0.000,0.000,0.000,0.000,0.014
2022-06-17T17:00,74.3,53,0.000,0.000,0.000,0.000,0.014
2022-06-17T18:00,70.7,65,0.004,0.004,0.000,0.000,0.008
2022-06-17T19:00,70.0,67,0.000,0.000,0.000,0.000,0.007
2022-06-17T20:00,70.1,70,0.000,0.000,0.000,0.000,0.004
2022-06-17T21:00,62.6,94,0.220,0.220,0.000,0.000,0.001
2022-06-17T22:00,61.6,100,0.031,0.031,0.000,0.000,0.000
2022-06-17T23:00,60.4,100,0.000,0.000,0.000,0.000,0.000
2022-06-18T00:00,59.9,100,0.102,0.102,0.000,0.000,0.000
2022-06-18T01:00,59.7,100,0.315,0.315,0.000,0.000,0.000
2022-06-18T02:00,59.3,100,0.012,0.012,0.000,0.000,0.000
2022-06-18T03:00,58.9,100,0.024,0.024,0.000,0.000,0.000
2022-06-18T04:00,59.1,100,0.004,0.004,0.000,0.000,0.000
2022-06-18T05:00,59.0,100,0.059,0.059,0.000,0.000,0.000
2022-06-18T06:00,59.3,100,0.051,0.051,0.000,0.000,0.001
2022-06-18T07:00,59.9,100,0.075,0.075,0.000,0.000,0.001
2022-06-18T08:00,60.4,97,0.154,0.154,0.000,0.000,0.001
2022-06-18T09:00,61.7,96,0.035,0.035,0.000,0.000,0.004
2022-06-18T10:00,63.4,89,0.000,0.000,0.000,0.000,0.007
2022-06-18T11:00,64.6,82,0.004,0.004,0.000,0.000,0.008
2022-06-18T12:00,66.4,78,0.012,0.012,0.000,0.000,0.007
2022-06-18T13:00,62.3,87,0.035,0.035,0.000,0.000,0.007
2022-06-18T14:00,61.6,82,0.020,0.020,0.000,0.000,0.007
2022-06-18T15:00,59.7,87,0.020,0.020,0.000,0.000,0.005
2022-06-18T16:00,63.5,64,0.000,0.000,0.000,0.000,0.012
2022-06-18T17:00,61.9,66,0.000,0.000,0.000,0.000,0.007
2022-06-18T18:00,61.4,67,0.000,0.000,0.000,0.000,0.006
2022-06-18T19:00,60.7,65,0.000,0.000,0.000,0.000,0.005
2022-06-18T20:00,59.9,71,0.000,0.000,0.000,0.000,0.004
2022-06-18T21:00,57.6,79,0.000,0.000,0.000,0.000,0.001
2022-06-18T22:00,55.3,86,0.000,0.000,0.000,0.000,0.001
2022-06-18T23:00,54.0,92,0.000,0.000,0.000,0.000,0.000
2022-06-19T00:00,52.4,96,0.000,0.000,0.000,0.000,0.000
2022-06-19T01:00,51.9,96,0.000,0.000,0.000,0.000,0.000
2022-06-19T02:00,51.6,97,0.000,0.000,0.000,0.000,0.000
2022-06-19T03:00,50.7,98,0.000,0.000,0.000,0.000,0.000
2022-06-19T04:00,50.3,99,0.000,0.000,0.000,0.000,0.000
2022-06-19T05:00,50.5,99,0.000,0.000,0.000,0.000,0.000
2022-06-19T06:00,52.6,97,0.000,0.000,0.000,0.000,0.001
2022-06-19T07:00,56.6,90,0.000,0.000,0.000,0.000,0.003
2022-06-19T08:00,58.6,85,0.000,0.000,0.000,0.000,0.005
2022-06-19T09:00,61.6,75,0.000,0.000,0.000,0.000,0.008
2022-06-19T10:00,64.2,67,0.004,0.004,0.000,0.000,0.012
2022-06-19T11:00,66.5,58,0.004,0.004,0.000,0.000,0.015
2022-06-19T12:00,68.0,53,0.004,0.004,0.000,0.000,0.017
2022-06-19T13:00,69.2,50,0.004,0.004,0.000,0.000,0.017
2022-06-19T14:00,69.9,48,0.004,0.004,0.000,0.000,0.018
2022-06-19T15:00,70.8,46,0.004,0.004,0.000,0.000,0.018
2022-06-19T16:00,71.3,45,0.004,0.004,0.000,0.000,0.016
2022-06-19T17:00,71.2,44,0.000,0.000,0.000,0.000,0.014
2022-06-19T18:00,70.6,45,0.000,0.000,0.000,0.000,0.011
2022-06-19T19:00,68.9,51,0.000,0.000,0.000,0.000,0.007
2022-06-19T20:00,62.3,85,0.000,0.000,0.000,0.000,0.003
2022-06-19T21:00,59.8,91,0.000,0.000,0.000,0.000,0.001
2022-06-19T22:00,56.3,92,0.000,0.000,0.000,0.000,0.000
2022-06-19T23:00,54.5,93,0.000,0.000,0.000,0.000,0.000
2022-06-20T00:00,54.2,92,0.000,0.000,0.000,0.000,0.000
2022-06-20T01:00,52.6,94,0.000,0.000,0.000,0.000,0.000
2022-06-20T02:00,51.4,94,0.000,0.000,0.000,0.000,0.000
2022-06-20T03:00,50.2,95,0.000,0.000,0.000,0.000,0.000
2022-06-20T04:00,49.8,96,0.000,0.000,0.000,0.000,0.000
2022-06-20T05:00,49.6,96,0.000,0.000,0.000,0.000,0.000
2022-06-20T06:00,52.6,93,0.000,0.000,0.000,0.000,0.001
2022-06-20T07:00,58.3,85,0.000,0.000,0.000,0.000,0.003
2022-06-20T08:00,61.6,85,0.000,0.000,0.000,0.000,0.006
2022-06-20T09:00,66.0,71,0.004,0.004,0.000,0.000,0.010
2022-06-20T10:00,68.6,58,0.004,0.004,0.000,0.000,0.014
2022-06-20T11:00,70.2,52,0.004,0.004,0.000,0.000,0.017
2022-06-20T12:00,70.7,50,0.004,0.004,0.000,0.000,0.017
2022-06-20T13:00,72.2,49,0.004,0.004,0.000,0.000,0.019
2022-06-20T14:00,73.2,44,0.000,0.000,0.000,0.000,0.019
2022-06-20T15:00,74.1,42,0.000,0.000,0.000,0.000,0.020
2022-06-20T16:00,70.8,45,0.012,0.012,0.000,0.000,0.017
2022-06-20T17:00,69.3,51,0.004,0.004,0.000,0.000,0.010
2022-06-20T18:00,69.8,50,0.000,0.000,0.000,0.000,0.011
2022-06-20T19:00,68.5,53,0.000,0.000,0.000,0.000,0.008
2022-06-20T20:00,65.0,67,0.000,0.000,0.000,0.000,0.004
2022-06-20T21:00,61.6,75,0.000,0.000,0.000,0.000,0.002
2022-06-20T22:00,58.9,82,0.000,0.000,0.000,0.000,0.001
2022-06-20T23:00,57.3,85,0.000,0.000,0.000,0.000,0.000
2022-06-21T00:00,55.9,87,0.000,0.000,0.000,0.000,0.000
2022-06-21T01:00,54.7,90,0.000,0.000,0.000,0.000,0.000
2022-06-21T02:00,53.8,92,0.000,0.000,0.000,0.000,0.000
2022-06-21T03:00,52.7,95,0.000,0.000,0.000,0.000,0.000
2022-06-21T04:00,51.8,97,0.000,0.000,0.000,0.000,0.000
2022-06-21T05:00,50.9,100,0.000,0.000,0.000,0.000,0.000
2022-06-21T06:00,52.8,99,0.000,0.000,0.000,0.000,0.001
2022-06-21T07:00,55.4,93,0.000,0.000,0.000,0.000,0.002
2022-06-21T08:00,56.8,89,0.000,0.000,0.000,0.000,0.004
2022-06-21T09:00,59.5,80,0.000,0.000,0.000,0.000,0.006
2022-06-21T10:00,61.9,72,0.000,0.000,0.000,0.000,0.009
2022-06-21T11:00,64.0,67,0.000,0.000,0.000,0.000,0.012
2022-06-21T12:00,65.7,62,0.000,0.000,0.000,0.000,0.014
2022-06-21T13:00,67.1,59,0.000,0.000,0.000,0.000,0.016
